user1,user2,timestamp
3801,3677,1285165927.0
3677,8492,1285165931.0
8492,11255,1285165947.0
11255,617,1285165956.0
617,2569,1285165957.0
2569,4276,1285165975.0
4276,8520,1285165985.0
8520,6024,1285165987.0
6024,905,1285166036.0
905,1427,1285166041.0
1427,6662,1285166056.0
6662,7615,1285166072.0
7615,11208,1285166080.0
11208,6208,1285166086.0
6208,5206,1285166116.0
5206,7901,1285166132.0
7901,11319,1285166140.0
11319,3786,1285166162.0
3786,5261,1285166174.0
5261,10336,1285166242.0
10336,269,1285166252.0
269,12114,1285166257.0
12114,1558,1285166309.0
1558,5912,1285166366.0
5912,5440,1285166380.0
5440,4004,1285166428.0
4004,8904,1285166447.0
8904,12404,1285166468.0
12404,3654,1285166469.0
3654,3856,1285166499.0
3856,3871,1285166536.0
3871,7144,1285166571.0
7144,615,1285166572.0
615,11934,1285166576.0
11934,12078,1285166607.0
12078,9741,1285166640.0
9741,6839,1285166654.0
6839,4133,1285166665.0
4133,3082,1285166694.0
3082,2741,1285166714.0
2741,4395,1285166728.0
4395,10150,1285166731.0
10150,9708,1285166750.0
9708,3582,1285166757.0
3582,164,1285166768.0
164,6008,1285166776.0
6008,7470,1285166813.0
7470,1396,1285166816.0
1396,2700,1285166825.0
2700,6140,1285166849.0
6140,8471,1285166904.0
8471,10121,1285166931.0
10121,7839,1285166946.0
7839,8498,1285166951.0
8498,1999,1285166969.0
1999,9337,1285166971.0
9337,4066,1285167014.0
4066,8218,1285167134.0
8218,8402,1285167139.0
8402,1390,1285167246.0
1390,8562,1285167465.0
8562,3840,1285167486.0
3840,5236,1285167544.0
5236,5990,1285167569.0
5990,6648,1285167586.0
6648,2296,1285167751.0
2296,12387,1285167835.0
12387,4594,1285167838.0
4594,5054,1285167882.0
5054,6890,1285168020.0
6890,9576,1285168040.0
9576,9498,1285168182.0
9498,11395,1285168458.0
11395,3398,1285168953.0
3398,6953,1285169221.0
6953,289,1285169231.0
289,1609,1285169261.0
1609,1761,1285169431.0
1761,7504,1285169562.0
7504,5948,1285169657.0
5948,581,1285169693.0
581,6183,1285169939.0
6183,4589,1285170401.0
4589,11218,1285170809.0
11218,803,1285173586.0
803,10748,1285173929.0
10748,1276,1285175784.0
1276,6352,1285198551.0
6352,5895,1285198594.0
5895,7611,1285198816.0
7611,6,1285202858.0
6,9449,1285206919.0
9449,3683,1285208389.0
3683,8400,1285217734.0
8400,4142,1285218158.0
4142,10534,1285218350.0
10534,4912,1285218371.0
4912,9979,1285218398.0
9979,12267,1285218601.0
12267,10198,1285218692.0
10198,10878,1285218766.0
10878,5034,1285218984.0
5034,8837,1285219063.0
8837,5223,1285221624.0
5223,5595,1285225684.0
5595,3016,1285225693.0
3016,729,1285225721.0
729,1602,1285226007.0
1602,8344,1285226097.0
8344,5560,1285226374.0
5560,2574,1285226723.0
2574,2941,1285228391.0
2941,4651,1285228513.0
4651,1666,1285228557.0
1666,2175,1285228728.0
2175,1966,1285228793.0
1966,10893,1285228863.0
10893,1690,1285229263.0
1690,1762,1285229572.0
1762,6516,1285234931.0
6516,7960,1285238754.0
7960,484,1285303161.0
484,6225,1285312824.0
6225,11636,1285316557.0
11636,601,1285371923.0
601,3219,1285405682.0
3219,4824,1285405752.0
4824,6003,1285405760.0
6003,1062,1285405843.0
1062,4285,1285405915.0
4285,6654,1285406072.0
6654,2823,1285406274.0
2823,5572,1285406300.0
5572,6151,1285406339.0
6151,5171,1285407020.0
5171,5329,1285407044.0
5329,7825,1285407068.0
7825,854,1285407124.0
854,6011,1285407195.0
6011,2552,1285407253.0
2552,2578,1285407263.0
2578,6917,1285407291.0
6917,3919,1285408476.0
3919,6465,1285408653.0
6465,5378,1285409004.0
5378,10825,1285409048.0
10825,6940,1285409059.0
6940,1137,1285414865.0
1137,11539,1285414890.0
11539,4939,1285415315.0
4939,5299,1285417702.0
5299,1713,1285420837.0
1713,1,1.0
8042,4583,1285168787.0
4583,6662,1285168931.0
6662,895,1285243701.0
895,11035,1285243714.0
11035,8749,1285243851.0
8749,6962,1285244885.0
6962,9651,1285245088.0
9651,84,1285245272.0
84,11269,1285245631.0
11269,10075,1285291752.0
10075,1632,1285292279.0
1632,11384,1285294654.0
11384,8216,1285299508.0
8216,3396,1285349207.0
3396,2275,1285357595.0
2275,8248,1285400834.0
8248,558,1285400876.0
558,1386,1285401119.0
1386,7555,1285417685.0
7555,3656,1285422117.0
3656,2708,1285422218.0
2708,694,1285422570.0
694,7438,1285423232.0
7438,3769,1285423575.0
3769,6635,1285424500.0
6635,1212,1285424813.0
1212,7089,1285425375.0
7089,7176,1285425830.0
7176,11734,1285426462.0
11734,3598,1285427590.0
3598,7504,1285427723.0
7504,3127,1285427904.0
3127,7101,1285427970.0
7101,6225,1285428465.0
6225,4736,1285429692.0
4736,3877,1285429829.0
3877,659,1285432207.0
659,5280,1285434181.0
5280,8889,1285488150.0
8889,8777,1285499235.0
8777,11436,1285505989.0
11436,9781,1285506174.0
9781,5583,1285506337.0
5583,10633,1285506428.0
10633,770,1285506542.0
770,2863,1285506689.0
2863,10567,1285506748.0
10567,4725,1285604906.0
4725,5154,1285605213.0
5154,4481,1285622444.0
4481,1,1.0
994,5780,1285166520.0
5780,1065,1285167616.0
1065,5157,1285168113.0
5157,8709,1285170645.0
8709,11221,1285171879.0
11221,5276,1285173592.0
5276,4441,1285181935.0
4441,7273,1285202058.0
7273,8873,1285202061.0
8873,8257,1285202063.0
8257,466,1285202066.0
466,2209,1285202068.0
2209,8774,1285202071.0
8774,1433,1285202073.0
1433,5703,1285202076.0
5703,8095,1285202078.0
8095,7027,1285204105.0
7027,10187,1285204114.0
10187,11220,1285205668.0
11220,10474,1285206067.0
10474,11926,1285206220.0
11926,7121,1285206375.0
7121,8653,1285207557.0
8653,6503,1285207766.0
6503,10950,1285211507.0
10950,8056,1285216435.0
8056,11717,1285216583.0
11717,6407,1285218809.0
6407,4929,1285218882.0
4929,3042,1285219368.0
3042,1600,1285220335.0
1600,389,1285221005.0
389,7266,1285221180.0
7266,11848,1285221220.0
11848,6938,1285221456.0
6938,12347,1285225327.0
12347,7384,1285228587.0
7384,11497,1285229750.0
11497,1891,1285229947.0
1891,4450,1285230920.0
4450,5345,1285233332.0
5345,9586,1285234532.0
9586,10910,1285237619.0
10910,2847,1285240974.0
2847,7065,1285250143.0
7065,1282,1285251519.0
1282,6411,1285252435.0
6411,5476,1285252631.0
5476,2517,1285254258.0
2517,9784,1285254660.0
9784,876,1285257474.0
876,9321,1285257829.0
9321,1379,1285257948.0
1379,2783,1285281803.0
2783,7285,1285285235.0
7285,11708,1285290755.0
11708,5137,1285291109.0
5137,11408,1285291479.0
11408,9167,1285292043.0
9167,917,1285292340.0
917,2302,1285294002.0
2302,11595,1285294047.0
11595,8739,1285294116.0
8739,3373,1285294207.0
3373,11485,1285294360.0
11485,6285,1285295788.0
6285,1518,1285295796.0
1518,734,1285295921.0
734,7789,1285297370.0
7789,11109,1285297609.0
11109,849,1285297797.0
849,10125,1285297892.0
10125,3171,1285297908.0
3171,9095,1285298103.0
9095,278,1285298365.0
278,6314,1285298498.0
6314,12149,1285298924.0
12149,9174,1285298959.0
9174,9970,1285299306.0
9970,357,1285299392.0
357,3183,1285301340.0
3183,10933,1285301384.0
10933,4581,1285308503.0
4581,3145,1285308800.0
3145,7474,1285309535.0
7474,6792,1285309559.0
6792,1259,1285309844.0
1259,3757,1285313308.0
3757,10413,1285316716.0
10413,2778,1285319759.0
2778,4311,1285319938.0
4311,146,1285329554.0
146,10797,1285332513.0
10797,1588,1285332596.0
1588,3992,1285335950.0
3992,2374,1285344246.0
2374,210,1285348675.0
210,10443,1285348813.0
10443,7430,1285353519.0
7430,1738,1285366452.0
1738,4598,1285367063.0
4598,2466,1285371231.0
2466,8764,1285374215.0
8764,1429,1285375957.0
1429,8803,1285376188.0
8803,7950,1285377676.0
7950,8968,1285380000.0
8968,855,1285382866.0
855,2987,1285382953.0
2987,9602,1285387131.0
9602,4650,1285387651.0
4650,3202,1285390024.0
3202,4103,1285392548.0
4103,7064,1285400429.0
7064,8845,1285406994.0
8845,5766,1285408281.0
5766,8660,1285410852.0
8660,4095,1285411567.0
4095,2820,1285426232.0
2820,844,1285428825.0
844,5976,1285430092.0
5976,3379,1285431032.0
3379,4111,1285438502.0
4111,8963,1285438539.0
8963,3090,1285463547.0
3090,9069,1285473509.0
9069,1469,1285476133.0
1469,3065,1285486764.0
3065,8541,1285488183.0
8541,512,1285489518.0
512,3138,1285495081.0
3138,4425,1285552232.0
4425,12426,1285554207.0
12426,265,1285558007.0
265,726,1285560300.0
726,1097,1285561079.0
1097,9948,1285561825.0
9948,5721,1285563199.0
5721,182,1285563274.0
182,10351,1285563553.0
10351,5114,1285567172.0
5114,7165,1285569606.0
7165,3839,1285570005.0
3839,8720,1285571789.0
8720,5433,1285573154.0
5433,9499,1285574162.0
9499,1,1.0
11133,2585,1285419275.0
2585,6608,1285419347.0
6608,12558,1285419567.0
12558,1961,1285420219.0
1961,11429,1285420405.0
11429,10482,1285421487.0
10482,7329,1285422206.0
7329,7222,1285422940.0
7222,10473,1285427135.0
10473,5304,1285436531.0
5304,1,1.0
12558,3203,1285180102.0
3203,264,1285255431.0
264,6378,1285255857.0
6378,6291,1285514402.0
6291,3658,1285514683.0
3658,8006,1285514788.0
8006,1,1.0
12558,2585,1285168070.0
2585,9008,1285343204.0
9008,1995,1285344671.0
1995,5029,1285417919.0
5029,3203,1285427727.0
3203,3756,1285428461.0
3756,3938,1285428534.0
3938,2749,1285428618.0
2749,12378,1285502887.0
12378,10384,1285503024.0
10384,6349,1285503138.0
6349,2237,1285503172.0
2237,9949,1285503198.0
9949,3685,1285503267.0
3685,10829,1285503469.0
10829,5236,1285506198.0
5236,1,1.0
3352,8003,1285447202.0
8003,1569,1285551421.0
1569,3087,1285629439.0
3087,1,1.0
8382,4819,1285168443.0
4819,8039,1285168464.0
8039,4415,1285170042.0
4415,1280,1285170383.0
1280,12177,1285208280.0
12177,4563,1285208587.0
4563,10887,1285210740.0
10887,1,1.0
9925,6996,1285168637.0
6996,8908,1285168670.0
8908,12465,1285168677.0
12465,9582,1285168691.0
9582,3600,1285168709.0
3600,10561,1285168772.0
10561,1286,1285168831.0
1286,6461,1285168854.0
6461,11988,1285169324.0
11988,5786,1285171013.0
5786,11439,1285175897.0
11439,8139,1285177441.0
8139,277,1285178879.0
277,9756,1285179861.0
9756,4463,1285180507.0
4463,8107,1285180543.0
8107,2838,1285183090.0
2838,8384,1285183789.0
8384,7280,1285188752.0
7280,8643,1285189280.0
8643,2881,1285189454.0
2881,3648,1285189602.0
3648,8912,1285189711.0
8912,4865,1285192591.0
4865,5837,1285202851.0
5837,5714,1285249889.0
5714,4861,1285253455.0
4861,5935,1285256271.0
5935,8055,1285286254.0
8055,1194,1285357136.0
1194,4665,1285357154.0
4665,5694,1285357271.0
5694,10323,1285357313.0
10323,504,1285358680.0
504,4898,1285375080.0
4898,6743,1285386667.0
6743,6684,1285386823.0
6684,6104,1285418273.0
6104,7931,1285433897.0
7931,6334,1285433946.0
6334,8782,1285437098.0
8782,7495,1285437790.0
7495,5723,1285443607.0
5723,7290,1285448935.0
7290,75,1285458505.0
75,812,1285499959.0
812,1,1.0
9488,2520,1285188450.0
2520,8262,1285369162.0
8262,6080,1285371394.0
6080,7439,1285382689.0
7439,1,1.0
1382,5996,1285216100.0
5996,2436,1285281446.0
2436,5607,1285334300.0
5607,1204,1285375552.0
1204,1,1.0
11115,377,1285169082.0
377,3092,1285169162.0
3092,9721,1285169403.0
9721,11890,1285169431.0
11890,988,1285169621.0
988,4211,1285170700.0
4211,9997,1285173051.0
9997,11720,1285173375.0
11720,10053,1285174461.0
10053,8909,1285174554.0
8909,3694,1285174810.0
3694,2624,1285174887.0
2624,9469,1285176593.0
9469,7420,1285179296.0
7420,3606,1285188957.0
3606,3684,1285190922.0
3684,3836,1285195506.0
3836,2362,1285201300.0
2362,7024,1285203897.0
7024,7658,1285204041.0
7658,3662,1285206645.0
3662,11154,1285207064.0
11154,11681,1285207651.0
11681,6399,1285207758.0
6399,7245,1285207843.0
7245,4676,1285207884.0
4676,2412,1285209225.0
2412,10804,1285209306.0
10804,3194,1285213676.0
3194,9504,1285216282.0
9504,5911,1285219082.0
5911,10307,1285219419.0
10307,8334,1285219861.0
8334,11461,1285223236.0
11461,6622,1285224335.0
6622,7449,1285228509.0
7449,2577,1285230046.0
2577,11198,1285242357.0
11198,3434,1285242425.0
3434,4018,1285242509.0
4018,3274,1285246568.0
3274,10976,1285260037.0
10976,9140,1285263026.0
9140,8163,1285297065.0
8163,5953,1285298623.0
5953,1396,1285298731.0
1396,7894,1285313226.0
7894,1966,1285313309.0
1966,7958,1285314466.0
7958,11192,1285315402.0
11192,4613,1285316377.0
4613,167,1285317857.0
167,10156,1285318567.0
10156,10257,1285321264.0
10257,11170,1285323466.0
11170,2918,1285325977.0
2918,7629,1285327767.0
7629,874,1285329183.0
874,7541,1285333785.0
7541,8659,1285335562.0
8659,8724,1285336290.0
8724,3031,1285337391.0
3031,8575,1285337984.0
8575,12191,1285339611.0
12191,2661,1285341999.0
2661,612,1285344275.0
612,1305,1285374144.0
1305,3390,1285375454.0
3390,10884,1285380864.0
10884,3096,1285382454.0
3096,2003,1285388775.0
2003,12399,1285392101.0
12399,9781,1285395578.0
9781,3438,1285399821.0
3438,5529,1285407445.0
5529,1360,1285408914.0
1360,3644,1285410728.0
3644,11730,1285415094.0
11730,10991,1285416900.0
10991,2005,1285421560.0
2005,12078,1285422524.0
12078,7882,1285427417.0
7882,3945,1285439882.0
3945,1,1.0
4816,11483,1285173607.0
11483,8830,1285173607.0
8830,3038,1285173607.0
3038,11100,1285173607.0
11100,2029,1285173637.0
2029,1,1.0
4284,3669,1285168956.0
3669,12498,1285169236.0
12498,7751,1285169267.0
7751,7237,1285169270.0
7237,2586,1285169272.0
2586,12089,1285169305.0
12089,379,1285169324.0
379,306,1285169428.0
306,377,1285169480.0
377,1578,1285169597.0
1578,269,1285169631.0
269,131,1285169693.0
131,5990,1285169911.0
5990,9734,1285170064.0
9734,9769,1285170098.0
9769,11794,1285170151.0
11794,12054,1285170192.0
12054,10773,1285170215.0
10773,12320,1285170286.0
12320,1761,1285170335.0
1761,2477,1285170357.0
2477,10620,1285170392.0
10620,1749,1285170425.0
1749,1276,1285170437.0
1276,1745,1285170580.0
1745,59,1285170678.0
59,494,1285170694.0
494,12042,1285170753.0
12042,9679,1285170755.0
9679,7097,1285170778.0
7097,4635,1285170888.0
4635,6990,1285170895.0
6990,3670,1285170941.0
3670,289,1285170953.0
289,12058,1285170978.0
12058,10367,1285171013.0
10367,9418,1285171036.0
9418,10752,1285171053.0
10752,3238,1285171073.0
3238,12492,1285171124.0
12492,2432,1285171172.0
2432,1166,1285171278.0
1166,7072,1285171330.0
7072,8275,1285171365.0
8275,3552,1285171378.0
3552,1117,1285171631.0
1117,4616,1285171702.0
4616,9334,1285171744.0
9334,5364,1285171752.0
5364,9975,1285172116.0
9975,895,1285173762.0
895,2391,1285173812.0
2391,1567,1285174305.0
1567,1577,1285174818.0
1577,2047,1285178408.0
2047,8231,1285204767.0
8231,9201,1285209050.0
9201,3127,1285212207.0
3127,4589,1285215811.0
4589,12174,1285215903.0
12174,991,1285218070.0
991,6784,1285218189.0
6784,1172,1285218191.0
1172,10957,1285218251.0
10957,2440,1285218297.0
2440,2593,1285218306.0
2593,10198,1285218318.0
10198,2735,1285255465.0
2735,9076,1285255562.0
9076,6947,1285256993.0
6947,9825,1285256996.0
9825,9287,1285257690.0
9287,12039,1285257869.0
12039,9764,1285257894.0
9764,11401,1285304967.0
11401,6665,1285334935.0
6665,4495,1285335054.0
4495,4746,1285428325.0
4746,9643,1285428513.0
9643,1990,1285429232.0
1990,560,1285429294.0
560,7345,1285472135.0
7345,10995,1285472236.0
10995,4556,1285474017.0
4556,8453,1285501529.0
8453,5462,1285502281.0
5462,1835,1285513772.0
1835,8530,1285601542.0
8530,1,1.0
5900,11278,1285172104.0
11278,11245,1285196405.0
11245,5648,1285225458.0
5648,11089,1285225522.0
11089,3746,1285226314.0
3746,11133,1285230209.0
11133,7944,1285231292.0
7944,385,1285232659.0
385,9669,1285232805.0
9669,11283,1285233563.0
11283,7148,1285237958.0
7148,5076,1285400411.0
5076,1,1.0
11133,11345,1285392428.0
11345,372,1285393033.0
372,2035,1285394227.0
2035,3267,1285399758.0
3267,1,1.0
11575,12301,1285271593.0
12301,12055,1285301605.0
12055,12150,1285315927.0
12150,6154,1285327165.0
6154,4570,1285344659.0
4570,3259,1285368458.0
3259,5826,1285371376.0
5826,7747,1285450955.0
7747,7168,1285461592.0
7168,1,1.0
6283,7117,1285170146.0
7117,2089,1285170154.0
2089,11890,1285170295.0
11890,5454,1285185098.0
5454,7024,1285189053.0
7024,2453,1285319944.0
2453,9504,1285320503.0
9504,1396,1285321584.0
1396,78,1285328896.0
78,12077,1285367968.0
12077,7245,1285379613.0
7245,11461,1285387140.0
11461,1,1.0
9524,7050,1285245727.0
7050,6641,1285427284.0
6641,7222,1285427385.0
7222,11684,1285427388.0
11684,1749,1285427399.0
1749,7985,1285427525.0
7985,1,1.0
416,1306,1285172418.0
1306,11224,1285173515.0
11224,6716,1285173538.0
6716,9980,1285173653.0
9980,3780,1285181968.0
3780,308,1285195777.0
308,1103,1285208502.0
1103,11948,1285208503.0
11948,7521,1285212504.0
7521,8143,1285233361.0
8143,7390,1285233502.0
7390,12082,1285247886.0
12082,3968,1285251499.0
3968,8624,1285252248.0
8624,2824,1285252359.0
2824,3399,1285252745.0
3399,6097,1285255925.0
6097,5173,1285263037.0
5173,10782,1285263257.0
10782,11894,1285269324.0
11894,1751,1285271162.0
1751,5856,1285273503.0
5856,3231,1285284185.0
3231,716,1285284287.0
716,6952,1285292211.0
6952,8298,1285331084.0
8298,2020,1285334298.0
2020,11624,1285354362.0
11624,199,1285357704.0
199,6732,1285371271.0
6732,1144,1285371551.0
1144,787,1285374767.0
787,12527,1285376734.0
12527,11853,1285376855.0
11853,10708,1285386766.0
10708,369,1285430399.0
369,647,1285431050.0
647,4519,1285431477.0
4519,7978,1285442142.0
7978,9806,1285442711.0
9806,6286,1285455900.0
6286,11348,1285457948.0
11348,5490,1285471089.0
5490,9444,1285499111.0
9444,5889,1285511588.0
5889,4455,1285614697.0
4455,2664,1285623108.0
2664,5067,1285623594.0
5067,215,1285645067.0
215,12395,1285686989.0
12395,2360,1285688683.0
2360,4535,1285707668.0
4535,9950,1285779808.0
9950,12368,1285786980.0
12368,7324,1285800209.0
7324,7902,1285890093.0
7902,6526,1285896640.0
6526,12412,1285944231.0
12412,1,1.0
10706,1333,1285211543.0
1333,8054,1285220660.0
8054,99,1285241159.0
99,12285,1285241196.0
12285,11551,1285246070.0
11551,4757,1285249991.0
4757,11288,1285250936.0
11288,6895,1285250984.0
6895,5364,1285250996.0
5364,5176,1285251015.0
5176,485,1285251102.0
485,272,1285251205.0
272,5084,1285251353.0
5084,2771,1285251383.0
2771,4439,1285251586.0
4439,2175,1285251792.0
2175,3332,1285252802.0
3332,7863,1285252861.0
7863,12233,1285253041.0
12233,11794,1285257778.0
11794,7667,1285259980.0
7667,10094,1285338453.0
10094,8586,1285338643.0
8586,166,1285338777.0
166,6292,1285338875.0
6292,2477,1285338967.0
2477,188,1285339044.0
188,9101,1285339483.0
9101,149,1285339548.0
149,5062,1285339816.0
5062,6183,1285340026.0
6183,898,1285340171.0
898,2089,1285340191.0
2089,8163,1285340207.0
8163,2222,1285340312.0
2222,3822,1285340486.0
3822,11501,1285340993.0
11501,12151,1285341259.0
12151,2532,1285341345.0
2532,12192,1285341545.0
12192,1921,1285341667.0
1921,8999,1285342812.0
8999,8919,1285349308.0
8919,3998,1285349705.0
3998,2275,1285354580.0
2275,9469,1285370906.0
9469,549,1285379237.0
549,703,1285379292.0
703,6135,1285379419.0
6135,4644,1285379546.0
4644,2501,1285379742.0
2501,11712,1285379966.0
11712,3637,1285380417.0
3637,10804,1285387407.0
10804,7245,1285387597.0
7245,6605,1285388074.0
6605,6584,1285400745.0
6584,8699,1285403612.0
8699,163,1285407734.0
163,11858,1285407883.0
11858,2826,1285408755.0
2826,1992,1285408911.0
1992,9423,1285409121.0
9423,8558,1285409315.0
8558,880,1285410076.0
880,1105,1285410186.0
1105,3566,1285410558.0
3566,8079,1285411271.0
8079,1541,1285412317.0
1541,11838,1285413073.0
11838,12102,1285413119.0
12102,10022,1285413193.0
10022,8677,1285413360.0
8677,11242,1285413474.0
11242,6093,1285413653.0
6093,2663,1285413705.0
2663,469,1285413999.0
469,9677,1285414049.0
9677,4589,1285414854.0
4589,8177,1285415203.0
8177,1801,1285415518.0
1801,8958,1285415584.0
8958,6475,1285416183.0
6475,1749,1285416919.0
1749,10808,1285417037.0
10808,5162,1285418672.0
5162,12198,1285418691.0
12198,10576,1285418761.0
10576,10916,1285418840.0
10916,2549,1285418858.0
2549,5690,1285419335.0
5690,4600,1285419415.0
4600,8416,1285419442.0
8416,7801,1285419538.0
7801,3778,1285419769.0
3778,12619,1285419828.0
12619,11326,1285419842.0
11326,3990,1285419849.0
3990,11352,1285419859.0
11352,4790,1285419876.0
4790,2590,1285420661.0
2590,5812,1285420852.0
5812,9734,1285421068.0
9734,3181,1285421302.0
3181,2991,1285422048.0
2991,2108,1285422137.0
2108,7917,1285422190.0
7917,6392,1285422697.0
6392,4273,1285422899.0
4273,11766,1285426146.0
11766,6346,1285427298.0
6346,1539,1285428023.0
1539,12402,1285428244.0
12402,495,1285428720.0
495,5763,1285429581.0
5763,9637,1285430337.0
9637,6467,1285432404.0
6467,588,1285432434.0
588,3067,1285432619.0
3067,12460,1285432772.0
12460,8092,1285433021.0
8092,9482,1285435915.0
9482,1900,1285440314.0
1900,2232,1285474425.0
2232,5932,1285474619.0
5932,4955,1285484707.0
4955,3305,1285484785.0
3305,127,1285485292.0
127,9270,1285485387.0
9270,9997,1285487208.0
9997,3108,1285488316.0
3108,6096,1285489622.0
6096,11685,1285495313.0
11685,10656,1285495434.0
10656,6462,1285495496.0
6462,7870,1285498079.0
7870,11568,1285502172.0
11568,5015,1285502292.0
5015,5651,1285502327.0
5651,2578,1285502375.0
2578,6124,1285502797.0
6124,1,1.0
9946,8790,1285181388.0
8790,2213,1285245944.0
2213,6037,1285291007.0
6037,1,1.0
10164,7119,1285179927.0
7119,11020,1285179963.0
11020,5975,1285179972.0
5975,11463,1285186428.0
11463,11656,1285189528.0
11656,8825,1285191485.0
8825,9395,1285212498.0
9395,4695,1285212510.0
4695,6097,1285256045.0
6097,6716,1285265807.0
6716,7978,1285265880.0
7978,4535,1285266011.0
4535,287,1285266490.0
287,1751,1285269599.0
1751,9444,1285280155.0
9444,8465,1285289765.0
8465,9048,1285291043.0
9048,697,1285291145.0
697,2428,1285291194.0
2428,6180,1285291201.0
6180,8057,1285291948.0
8057,7521,1285291954.0
7521,1458,1285292904.0
1458,5490,1285293195.0
5490,3191,1285293650.0
3191,267,1285294988.0
267,4880,1285297958.0
4880,3780,1285318415.0
3780,1005,1285328532.0
1005,6432,1285329213.0
6432,8141,1285332733.0
8141,353,1285332810.0
353,2510,1285333302.0
2510,4243,1285335391.0
4243,4259,1285343638.0
4259,5466,1285343921.0
5466,5254,1285351890.0
5254,12504,1285351907.0
12504,1290,1285351910.0
1290,11492,1285352096.0
11492,9766,1285352101.0
9766,4792,1285353357.0
4792,8377,1285353360.0
8377,10301,1285353369.0
10301,10708,1285358068.0
10708,913,1285358864.0
913,8245,1285359031.0
8245,416,1285362458.0
416,3754,1285364247.0
3754,8221,1285377931.0
8221,7872,1285378081.0
7872,4926,1285420156.0
4926,6023,1285420233.0
6023,638,1285423481.0
638,993,1285424548.0
993,7653,1285425321.0
7653,11853,1285428081.0
11853,9980,1285430339.0
9980,6961,1285430358.0
6961,647,1285430390.0
647,2600,1285431496.0
2600,1365,1285432598.0
1365,609,1285432818.0
609,5427,1285439688.0
5427,9508,1285439696.0
9508,7216,1285455216.0
7216,9575,1285455256.0
9575,9942,1285455556.0
9942,514,1285455561.0
514,11348,1285457943.0
11348,2215,1285457995.0
2215,3511,1285458201.0
3511,1104,1285458227.0
1104,5889,1285463331.0
5889,9507,1285463387.0
9507,7819,1285463524.0
7819,1815,1285463550.0
1815,12026,1285463735.0
12026,2655,1285466796.0
2655,3231,1285467102.0
3231,9806,1285468546.0
9806,12330,1285525439.0
12330,8669,1285525489.0
8669,7853,1285525998.0
7853,1,1.0
1851,10606,1285171114.0
10606,9233,1285171608.0
9233,6511,1285198621.0
6511,11972,1285204971.0
11972,247,1285206718.0
247,1720,1285208993.0
1720,1854,1285209472.0
1854,5068,1285217962.0
5068,11192,1285219366.0
11192,1933,1285221216.0
1933,5446,1285221267.0
5446,3232,1285221419.0
3232,6981,1285223626.0
6981,8388,1285224931.0
8388,5259,1285228075.0
5259,8012,1285228154.0
8012,10894,1285234449.0
10894,2849,1285248170.0
2849,3606,1285250107.0
3606,9678,1285251484.0
9678,8517,1285253707.0
8517,1840,1285255113.0
1840,7945,1285318958.0
7945,2532,1285342476.0
2532,12151,1285342848.0
12151,2448,1285363880.0
2448,11872,1285411650.0
11872,11903,1285416089.0
11903,1326,1285425578.0
1326,5574,1285429009.0
5574,2974,1285462094.0
2974,10094,1285476021.0
10094,4516,1285481935.0
4516,6562,1285490947.0
6562,11326,1285494051.0
11326,4362,1285505086.0
4362,12460,1285519055.0
12460,5236,1285560352.0
5236,1,1.0
6022,2733,1285172613.0
2733,8391,1285185469.0
8391,1638,1285256097.0
1638,6040,1285340074.0
6040,7503,1285349850.0
7503,3034,1285359122.0
3034,1,1.0
8277,10052,1285265106.0
10052,2984,1285365380.0
2984,12034,1285365678.0
12034,7432,1285369026.0
7432,9518,1285411911.0
9518,5306,1285426523.0
5306,3392,1285502920.0
3392,4846,1285525676.0
4846,12051,1285613042.0
12051,1,1.0
11980,12311,1285187996.0
12311,3131,1285196897.0
3131,10517,1285202015.0
10517,4289,1285245712.0
4289,2227,1285260068.0
2227,11372,1285264640.0
11372,9112,1285274069.0
9112,7437,1285274846.0
7437,10899,1285280814.0
10899,3797,1285332758.0
3797,6803,1285344463.0
6803,7543,1285418265.0
7543,2981,1285433297.0
2981,1827,1285435528.0
1827,1,1.0
7345,11986,1285172240.0
11986,3742,1285172266.0
3742,12018,1285175595.0
12018,5424,1285175698.0
5424,10706,1285186341.0
10706,6475,1285211571.0
6475,11465,1285214254.0
11465,9778,1285222535.0
9778,5981,1285223274.0
5981,9691,1285226309.0
9691,7226,1285230455.0
7226,12350,1285235764.0
12350,5595,1285235808.0
5595,11319,1285235888.0
11319,3985,1285243816.0
3985,4583,1285256719.0
4583,2233,1285303700.0
2233,7635,1285312723.0
7635,3853,1285349547.0
3853,4153,1285422103.0
4153,1,1.0
4705,1845,1285180154.0
1845,4390,1285181402.0
4390,3514,1285255586.0
3514,710,1285256693.0
710,4673,1285306983.0
4673,10233,1285321763.0
10233,10167,1285326275.0
10167,7140,1285331349.0
7140,1131,1285351144.0
1131,1663,1285433405.0
1663,10917,1285443912.0
10917,7404,1285446752.0
7404,3764,1285451330.0
3764,2295,1285456844.0
2295,1,1.0
4705,3764,1285173453.0
3764,10167,1285226120.0
10167,2295,1285243322.0
2295,3084,1285331301.0
3084,1845,1285344450.0
1845,1131,1285352421.0
1131,1,1.0
5513,7187,1285173208.0
7187,1199,1285205145.0
1199,7983,1285413730.0
7983,6606,1285464189.0
6606,1,1.0
2691,65,1285174527.0
65,6244,1285174568.0
6244,1606,1285176909.0
1606,10666,1285177265.0
10666,82,1285177362.0
82,3837,1285178472.0
3837,12415,1285247490.0
12415,4605,1285265906.0
4605,2075,1285362277.0
